Date,Open,High,Low,Close,Volume,OpenInterest
2017-09-28,101.31,101.94,100.52,101.23,737263,0.0
2017-09-29,101.34,102,100.82,101.89,776585,0.0
2017-10-02,102.11,102.86,101.25,102.28,889876,0.0
2017-10-03,102.28,103.05,101.39,101.67,554402,0.0
2017-10-04,102.2,103.38,101.8,103.32,1018764,0.0
2017-10-05,103.77,104.2,102.96,103.85,738628,0.0
2017-10-06,103.37,105.07,103.18,104.96,838129,0.0
2017-10-09,105.09,105.245,104.43,104.73,623294,0.0
2017-10-10,105,105.15,103.33,104.35,773312,0.0
2017-10-11,104.06,105.68,104.06,105.47,813926,0.0
2017-10-12,105.23,106.035,104.92,105.05,722487,0.0
2017-10-13,105.53,107.13,105.15,106.68,910254,0.0
2017-10-16,107.16,107.295,106.11,106.98,638672,0.0
2017-10-17,106.58,107.45,106.15,107.35,727070,0.0
2017-10-18,107.56,107.82,105.72,107.34,828255,0.0
2017-10-19,105.4,105.445,101.67,103.33,2612918,0.0
2017-10-20,104.47,105.31,103.85,105.12,1298135,0.0
2017-10-23,105.66,106.1,104.47,104.79,1005043,0.0
2017-10-24,104.67,106.04,104.25,105.2,1155895,0.0
2017-10-25,104.91,105.99,103.38,104.57,842876,0.0
2017-10-26,104.99,105.74,104.75,105.5,775935,0.0
2017-10-27,106.29,108.37,105.75,107.9,1789773,0.0
2017-10-30,108.4,112.3,108.13,112.01,2271079,0.0
2017-10-31,112.41,114.8,111.4367,113.86,2317772,0.0
2017-11-01,114.52,114.5999,110.5884,111.315,1905572,0.0
2017-11-02,111.21,111.9,108.6,111.75,1743401,0.0
2017-11-03,113.64,114.44,111.15,113.19,2199644,0.0
2017-11-06,115.24,117.65,114.3,116.6099,4692807,0.0
2017-11-07,109.87,113.24,107.75,111.21,6781083,0.0
2017-11-08,111.33,113.25,110.87,113.16,2037439,0.0
2017-11-09,111.71,112.6,109.53,111.14,1626244,0.0
2017-11-10,110.54,111.48,109.95,110.41,1511747,0.0
2017-11-13,109.29,110.9,108.57,110.34,809656,0.0
2017-11-14,109.92,111.739,109.74,111.22,989325,0.0
2017-11-15,110.17,110.57,107.14,108.9,1333161,0.0
2017-11-16,109.86,110.67,109.54,110.04,1077834,0.0
2017-11-17,110.35,110.62,108.89,110,983898,0.0
2017-11-20,109.63,110.54,109.4,109.79,849694,0.0
2017-11-21,110.3,111.08,109.81,110.23,1166625,0.0
2017-11-22,110.19,110.25,108.48,108.55,1197753,0.0
2017-11-24,108.67,109.85,108.42,109.73,415826,0.0
2017-11-27,109.2,109.21,107.14,107.21,1142300,0.0
2017-11-28,107.43,107.88,106.2325,107.56,1251063,0.0
2017-11-29,107.2,107.422,103.3813,105.34,2081772,0.0
2017-11-30,105.47,106.27,104.2819,104.72,1831492,0.0
2017-12-01,103.7,103.99,99.72,102.23,2395307,0.0
2017-12-04,102.95,102.95,98.23,98.27,2725736,0.0
2017-12-05,97.71,99.58,95.36,97.6,2160068,0.0
2017-12-06,95.19,97.12,93.05,96.47,4328329,0.0
2017-12-07,98.15,98.3,95.13,96.68,2679796,0.0
2017-12-08,97.94,98.3,95.79,96.28,1803069,0.0
2017-12-11,96.16,97.02,95.88,96.98,1144097,0.0
2017-12-12,96.24,97.22,95.01,96.48,2018632,0.0
2017-12-13,97.07,97.5,95.59,95.86,1371666,0.0
2017-12-14,95.74,96,93.6,94.09,2602052,0.0
2017-12-15,94.51,95.49,93.58,94.63,2292978,0.0
2017-12-18,95,96.24,94.63,95.85,1866021,0.0
2017-12-19,95.83,96.5234,95.3,95.67,1309663,0.0
2017-12-20,96.46,97.93,95.88,97.42,1658419,0.0
2017-12-21,98,98.95,97.32,97.49,1370646,0.0
2017-12-22,97.64,97.97,96.8,97.11,921612,0.0
2017-12-26,94.19,95.29,93.6,95.23,1852752,0.0
2017-12-27,95.27,96.51,95.13,95.81,835830,0.0
2017-12-28,96.45,96.72,95.97,96.53,651485,0.0
2017-12-29,96.49,96.71,94.93,94.97,1089768,0.0
2018-01-02,96.09,98.5,95.12,98.42,1595162,0.0
2018-01-03,98.73,100.49,98.54,99.95,1807458,0.0
2018-01-04,100.61,100.96,99.1,100.76,1282450,0.0
2018-01-05,101.12,102.08,100.15,101.2,1286717,0.0
2018-01-08,100.85,101.755,100.09,101.23,1142071,0.0
2018-01-09,101.54,101.8046,100.39,100.68,1156817,0.0
2018-01-10,100.09,100.48,97.57,98.6,1569526,0.0
2018-01-11,98.83,100.43,98.1,99.92,1128545,0.0
2018-01-12,100.2,101.62,99.77,101.2,1300999,0.0
2018-01-16,102.19,103.11,99.31,99.87,1712071,0.0
2018-01-17,100.78,102.51,100.28,102.19,1504803,0.0
2018-01-18,102.23,103.71,101.54,102.31,1344138,0.0
2018-01-19,102.35,102.47,98.05,99.17,2628783,0.0
2018-01-22,99.05,99.14,96.97,98.71,1614448,0.0
2018-01-23,98.53,100.73,98.131,99.37,2446358,0.0
2018-01-24,99.13,100.15,96.84,97.13,2514447,0.0
2018-01-25,98.1,98.32,95.02,95.05,2181495,0.0
2018-01-26,95.66,97.41,95.14,97.325,2004785,0.0
2018-01-29,96.68,97.57,96.08,97.1,2265184,0.0
2018-01-30,96.1,99.96,95.51,97.21,2388643,0.0
2018-01-31,98.75,99.1,96.26,97.21,2299183,0.0
2018-02-01,98.54,103.91,98.5,103.16,4066607,0.0
2018-02-02,102.28,102.49,98.93,98.98,2470565,0.0
2018-02-05,97.95,99.72,94.331,94.69,3957889,0.0
2018-02-06,101.04,106.74,100.75,104.56,6832009,0.0
2018-02-07,103.5,104.39,101.35,101.37,2416783,0.0
2018-02-08,101.51,103.31,99.03,99.04,2103927,0.0
2018-02-09,100.06,103.33,98.61,102.65,2371130,0.0
2018-02-12,103.11,105,102.48,104.12,1921106,0.0
2018-02-13,103.33,104.2,102.67,103.59,1111727,0.0
2018-02-14,102.82,105.1,102.79,104.63,1544723,0.0
2018-02-15,104.98,104.98,102.28,104.37,1690496,0.0
2018-02-16,103.63,105.17,103.6,104.12,1444843,0.0
2018-02-20,104.42,107.79,103.75,106.41,2032546,0.0
2018-02-21,106.6,107.399,105.73,106.01,1025890,0.0
2018-02-22,106.6,107.5,105.97,107.25,1836744,0.0
2018-02-23,108,108.35,107.01,108.23,1147893,0.0
2018-02-26,108.65,110.45,108.265,110.39,1341821,0.0
2018-02-27,110.01,112.28,110.01,110.3,1359379,0.0
2018-02-28,110.62,111.18,108.94,109.26,1117428,0.0
2018-03-01,109.55,109.62,106.29,106.59,1534372,0.0
2018-03-02,105.72,109.72,105.6,109.14,1337116,0.0
2018-03-05,109.22,111.56,108.3,111.48,1361666,0.0
2018-03-06,112,112.1,110.27,111.86,1419768,0.0
2018-03-07,110.9,112.33,110.64,111.53,869468,0.0
2018-03-08,111.95,111.95,110.16,111.45,916538,0.0
2018-03-09,112.22,114.05,111.88,113.56,1230946,0.0
2018-03-12,114.52,115.98,113.81,115.15,1909507,0.0
2018-03-13,115.4,115.8,111.3792,112,1941478,0.0
2018-03-14,112.1,112.2,110.41,111.96,1007661,0.0
2018-03-15,111.86,112.16,110.5,111.28,866655,0.0
2018-03-16,111.45,111.91,110.45,110.62,1113046,0.0
2018-03-19,110.33,110.98,107.5,109.35,1325092,0.0
2018-03-20,109.16,109.33,107.69,109.06,870817,0.0
2018-03-21,109,110.32,107.73,108.47,1158151,0.0
2018-03-22,106.87,108.575,105.18,105.26,1149857,0.0
2018-03-23,105.32,105.55,101.37,101.42,1831690,0.0
2018-03-26,104.03,105,102.35,104.92,1339885,0.0
2018-03-27,105.5,105.54,100.85,101.51,957292,0.0
2018-03-28,100.85,102.69,98.39,98.83,1486352,0.0
2018-03-29,99.72,101.24,98.85,100.25,1390318,0.0
2018-04-02,99.88,99.88,95.6873,96.53,1308802,0.0
2018-04-03,97.02,98.14,95.95,97.64,1467669,0.0
2018-04-04,95.62,99.88,95.59,99.64,1561948,0.0
2018-04-05,99.9,100.84,98.0863,98.8,779075,0.0
2018-04-06,97.66,98.565,95.22,95.56,1187224,0.0
2018-04-09,96.53,98.75,95.97,96.01,875274,0.0
2018-04-10,98.13,98.75,96.53,98,818567,0.0
2018-04-11,97.55,98.95,97.22,98.35,791018,0.0
2018-04-12,98.83,100.19,98.51,99.92,878326,0.0
2018-04-13,100.55,100.98,98.15,98.47,797205,0.0
2018-04-16,98.86,99.5,97.27,97.72,1310392,0.0
2018-04-17,98.34,99.86,97.88,99.44,969807,0.0
2018-04-18,99.21,99.73,97.92,98.97,868867,0.0
2018-04-19,97.22,97.2399,93.73,93.88,2243802,0.0
2018-04-20,93.37,93.7,90.38,91.18,3962336,0.0
2018-04-23,91.5,91.78,88.47,88.64,2055687,0.0
2018-04-24,88.46,89.66,86.86,87.76,1950470,0.0
2018-04-25,87.8997,88.74,86.31,87.81,1577706,0.0
2018-04-26,88.9,89.65,87.92,88.4,1577953,0.0
2018-04-27,88.77,89.03,86.94,87.07,974915,0.0
2018-04-30,87.09,88.46,86.13,86.75,1589514,0.0
2018-05-01,86.85,91.03,86.75,90.91,3131075,0.0
2018-05-02,93.1,93.75,90.66,91.37,2324018,0.0
2018-05-03,90.5,92.98,89.53,92.26,2591585,0.0
2018-05-04,89.83,96.28,88,96.2,3960964,0.0
2018-05-07,96.27,96.4475,92.47,95.34,2950600,0.0
2018-05-08,95.42,96.799,95.3,96.63,1433112,0.0
2018-05-09,96.71,96.98,94.4955,95.54,1589141,0.0
2018-05-10,95.91,97.17,95.8,97.06,1336119,0.0
2018-05-11,96.88,97.73,96.57,97.03,1194194,0.0
2018-05-14,98.1,100.2,97.65,99.02,1112662,0.0
2018-05-15,98.31,98.328,97.13,97.9,1704672,0.0
2018-05-16,98.42,98.88,97.93,98.84,960393,0.0
2018-05-17,98.42,100.1,98.3,99.71,1031360,0.0
2018-05-18,98.31,99.1799,97.85,98.5,1432083,0.0
2018-05-21,99.65,100.37,98.2,98.835,1382808,0.0
2018-05-22,99.41,101.29,99.1633,100.04,1106278,0.0
2018-05-23,99.1,100.08,98.84,100.07,1095598,0.0
2018-05-24,100.18,100.48,99.08,99.59,1067809,0.0
2018-05-25,99.54,100.71,99.54,100.37,685556,0.0
2018-05-29,99.67,100.7,98.59,99.44,1294579,0.0
2018-05-30,100.01,100.55,98.7,99.79,964603,0.0
2018-05-31,99.38,99.65,98.54,98.62,1295610,0.0
2018-06-01,99.28,101,98.6,100.97,897624,0.0
2018-06-04,100.72,100.96,99.5,100.34,1218221,0.0
2018-06-05,100.73,101.26,99.07,99.54,925775,0.0
2018-06-06,99.79,100.38,98.82,100.34,1184684,0.0
2018-06-07,100.47,104.1998,100.21,102.5,1757973,0.0
2018-06-08,99.07,100.35,98.18,99.8,2216941,0.0
2018-06-11,99.81,100.255,99.11,99.68,788175,0.0
2018-06-12,99.62,101.13,99.3,100.88,899028,0.0
2018-06-13,101.1,101.63,100.311,100.45,700713,0.0
2018-06-14,100.82,102.28,100.535,101.97,808987,0.0
2018-06-15,101.86,102.78,100.3852,102.7,1069123,0.0
2018-06-18,102.1,102.31,100.3604,101.1,921647,0.0
2018-06-19,99.19,100.6,98.42,99.45,1120992,0.0
2018-06-20,100.23,100.86,99.93,100.02,925567,0.0
2018-06-21,100.35,100.57,98.79,98.86,648082,0.0
2018-06-22,99.76,100.03,98.07,98.56,705979,0.0
2018-06-25,97.96,98.15,95.811,97.4,1262726,0.0
2018-06-26,97.49,98.86,96.87,97.81,1044574,0.0
2018-06-27,98.29,98.9197,95.94,95.98,953192,0.0
2018-06-28,95.99,97.04,95.33,96.55,794282,0.0
2018-06-29,96.81,97.81,96.59,96.66,833354,0.0
2018-07-02,95.46,97.195,95.05,97.06,1132114,0.0
2018-07-03,97.2,97.86,95.3,95.46,792072,0.0
2018-07-05,96.5,99.75,96.5,99.67,1318569,0.0
2018-07-06,99.45,100.45,98.59,100.13,800586,0.0
2018-07-09,100.51,100.64,99.27,100.44,532800,0.0
2018-07-10,100.46,102.1,100.135,101.64,696960,0.0
2018-07-11,100.38,101.02,98.39,98.56,838036,0.0
2018-07-12,99.65,100.26,97.89,99.82,1248622,0.0
2018-07-13,99.65,100.23,99.02,99.6,636507,0.0
2018-07-16,99.9,100.625,99.11,99.76,1023844,0.0
2018-07-17,98.94,101.73,98.91,101.69,1142927,0.0
2018-07-18,101.97,102.9,101.35,102.04,1533468,0.0
2018-07-19,101.92,102.89,100.72,102.5,1526854,0.0
2018-07-20,103.25,103.95,96.5,97.01,5930637,0.0
2018-07-23,96.5,96.93,93.81,96.44,2670136,0.0
2018-07-24,97.32,97.399,94.3,94.45,1761813,0.0
2018-07-25,94.24,95.21,92.72,94.82,1817237,0.0
2018-07-26,94.71,95.57,94,95.475,1170308,0.0
2018-07-27,96,96.6,94.6941,95.2,705013,0.0
2018-07-30,95.16,95.41,93.9152,94.43,611620,0.0
2018-07-31,95.09,95.71,94.035,94.57,686678,0.0
2018-08-01,95.36,95.8983,94.315,94.68,795352,0.0
2018-08-02,93.65,95.8111,92.8999,95.62,815598,0.0
2018-08-03,95.66,95.92,94.96,95.6,788870,0.0
2018-08-06,93.9,95.14,93,95.1,1323366,0.0
2018-08-07,95.42,96.11,95.04,96.08,778743,0.0
2018-08-08,96.06,96.25,95.39,95.42,675949,0.0
2018-08-09,95.19,95.22,94.16,94.33,1141844,0.0
2018-08-10,93.47,93.74,92.24,93.09,1421468,0.0
2018-08-13,93.58,94.3,93.07,93.83,1063593,0.0
2018-08-14,94.03,94.25,92.62,92.71,801753,0.0
2018-08-15,91.95,92.12,90.58,91.61,1147336,0.0
2018-08-16,92.3,92.49,91.06,91.42,825858,0.0
2018-08-17,90.66,92.03,89.1,91.85,1202227,0.0
2018-08-20,91.91,91.9661,90.58,90.97,743462,0.0
2018-08-21,91.16,92.91,91.1434,92.69,797500,0.0
